rcept_no,rcept_dt,corp_cls,corp_name,stock_code,report_nm,flr_nm
20260722000019,20260722,코스닥,제이브이엠,054950,주식등의대량보유상황보고서(약식),"KayneAndersonRudnickInvestmentManagement,LLC"
20260721001370,20260721,코스닥,아이엘,307180,주식등의대량보유상황보고서(일반),송성근
20260721001350,20260721,코스닥,와이지엔터테인먼트,122870,주식등의대량보유상황보고서(일반),양현석
20260721001349,20260721,코스피,까뮤이앤씨,013700,주식등의대량보유상황보고서(일반),베이스
20260721001339,20260721,코스닥,아이윈,090150,주식등의대량보유상황보고서(일반),신규진
20260721001316,20260721,코스피,가온전선,000500,주식등의대량보유상황보고서(일반),LS전선
20260721001289,20260721,코스닥,엑시온그룹,069920,주식등의대량보유상황보고서(일반),정재영
20260721001286,20260721,코스닥,CS,065770,주식등의대량보유상황보고서(일반),정흥식
20260721001282,20260721,코스닥,비투엔,307870,주식등의대량보유상황보고서(일반),엑스트윈스1호조합
20260721001269,20260721,코스닥,국영지앤엠,006050,주식등의대량보유상황보고서(일반),최재원
20260721001232,20260721,코스피,삼진제약,005500,주식등의대량보유상황보고서(일반),조의환
20260721001190,20260721,코스닥,이노스페이스,462350,주식등의대량보유상황보고서(일반),김수종
20260721001167,20260721,코스피,삼익악기,002450,주식등의대량보유상황보고서(일반),스페코
20260721001139,20260721,코스피,HDC,012630,주식등의대량보유상황보고서(일반),정몽규
20260721001135,20260721,코스닥,국전,307750,주식등의대량보유상황보고서(일반),홍종호
20260721001123,20260721,코스피,조일알미늄,018470,주식등의대량보유상황보고서(일반),이영호
20260721001091,20260721,코스닥,아이에이,038880,주식등의대량보유상황보고서(약식),캑터스오아시스투자조합2호
20260721001079,20260721,코스닥,아이에이,038880,주식등의대량보유상황보고서(약식),캑터스오아시스제3호 투자조합
20260721001064,20260721,코스피,화승코퍼레이션,013520,주식등의대량보유상황보고서(일반),현지호
20260721001063,20260721,코스닥,미투온,201490,[기재정정]주식등의대량보유상황보고서(일반),손창욱
20260721001047,20260721,코스닥,수성웹툰,084180,주식등의대량보유상황보고서(일반),투믹스홀딩스
20260721001023,20260721,코스피,유유제약,000220,주식등의대량보유상황보고서(일반),유원상
20260721001019,20260721,코스닥,오비고,352910,주식등의대량보유상황보고서(일반),장영준
20260721001006,20260721,코스닥,RFHIC,218410,주식등의대량보유상황보고서(약식),MORGANSTANLEY&COINTLPLC
20260721000955,20260721,코스닥,테스,095610,주식등의대량보유상황보고서(약식),신한자산운용
20260721000942,20260721,코스닥,대한과학,131220,주식등의대량보유상황보고서(일반),서정구
20260721000937,20260721,코스닥,한국정밀기계,101680,주식등의대량보유상황보고서(일반),하종식
20260721000909,20260721,코스닥,인트론바이오,048530,주식등의대량보유상황보고서(일반),윤성준
20260721000894,20260721,코스닥,크라우드웍스,355390,주식등의대량보유상황보고서(약식),대양금속
20260721000829,20260721,코스닥,유티아이,179900,주식등의대량보유상황보고서(일반),박덕영
20260721000628,20260721,코스닥,신진에스엠,138070,주식등의대량보유상황보고서(일반),김은식
20260721000623,20260721,코스닥,스모트로닉,066590,주식등의대량보유상황보고서(일반),퓨트로닉
20260721000476,20260721,코스닥,소프트센,032680,주식등의대량보유상황보고서(일반),홍콩셩다국제유한공사
20260721000472,20260721,코스닥,티케이케미칼,104480,주식등의대량보유상황보고서(일반),에스엠인더스트리
20260721000425,20260721,코스닥,미투온,201490,주식등의대량보유상황보고서(일반),손창욱
20260721000398,20260721,코스피,코스모신소재,005070,주식등의대량보유상황보고서(일반),코스모화학
20260721000378,20260721,코스피,삼일제약,000520,주식등의대량보유상황보고서(일반),허승범
20260721000288,20260721,코스닥,아난티,025980,주식등의대량보유상황보고서(약식),엠지-르네상스 레저 신기술투자조합 제1호
20260721000274,20260721,코스닥,제노레이,122310,주식등의대량보유상황보고서(일반),박병욱
20260721000220,20260721,코스닥,엘디티,096870,주식등의대량보유상황보고서(일반),티에스이
20260721000187,20260721,코스피,코스모신소재,005070,주식등의대량보유상황보고서(일반),코스모화학
20260721000157,20260721,코스닥,큐리오시스,494120,[기재정정]주식등의대량보유상황보고서(일반),윤호영
20260721000138,20260721,코스닥,셀레믹스,331920,주식등의대량보유상황보고서(일반),박종갑
20260721000117,20260721,코스닥,옵트론텍,082210,주식등의대량보유상황보고서(일반),"CHOISANGHO,CORP."
20260721000108,20260721,코스피,한국항공우주,047810,주식등의대량보유상황보고서(약식),BlackRockFundAdvisors
