rcept_no,rcept_dt,corp_code,corp_name,report_tp,repror,stkqy,stkqy_irds,stkrt,stkrt_irds,report_resn
20260330000963,2026-03-30,00626011,아이텍,약식,프렌즈파트너스,"1,291,417","15,500",4.90,-0.55,단순투자목적으로 장내에서 발행회사의 주식 매수및 발행주식수 변동에 의한 보유비율 변동
20260330000895,2026-03-30,01445440,위츠,일반,켐트로닉스,"7,970,000","20,000",58.92,-4.11,특별관계 해소/추가 및 스톡옵션 행사 등에 따른 변동
20260330000868,2026-03-30,00210856,코아스,일반,백운 조합,"2,655,066","-84,313",21.32,-4.41,특수관계인 변동에 따른 변경보고
20260330000729,2026-03-30,00159740,KISCO홀딩스,일반,장세홍,"7,912,320",0,55.81,0.00,계열회사 임원 퇴임 및 선임
20260330000609,2026-03-30,00296263,YW,일반,우병일,"2,759,500","113,600",24.30,1.00,특별관계자 추가 및 장내매수(+)
20260330000603,2026-03-30,01250374,에스에스알,일반,지란지교시큐리티,"2,704,921","33,269",45.19,0.56,장내매수로 인한 보유주식 변동에 따른 보고
20260330000583,2026-03-30,01489648,솔브레인,일반,정지완,"3,479,596",0,44.73,0,변경 보고
20260330000541,2026-03-30,01859500,아이엠바이오로직스,일반,하경식,"5,563,208","5,563,208",36.64,36.64,코스닥시장 상장에 따른 신규보고
20260330000418,2026-03-30,01405451,알체라,일반,황영규,"8,250,670","1,607,802",20.29,3.34,등기임원 선임에 따른 특별관계자 구성 변동 및 주식매수선택권 부여에 따른 변동
20260330000415,2026-03-30,00226547,오상자이엘,일반,오상,"7,198,982","20,000",37.92,0.10,보고자의 보유주식 변동
20260330000167,2026-03-30,01160363,에코프로비엠,일반,에코프로,"44,587,104",0,45.58,0,"만기연장, 이자율변동"
20260327001761,2026-03-27,00130383,서부T&D,일반,엠와이에이치,"32,300,106","-392,956",49.75,-0.60,"담보대출 연장, 주식매도"
20260327001741,2026-03-27,00645089,NHN벅스,일반,NHN,"6,711,020",0,45.26,0,주식매매계약 해제
20260327001732,2026-03-27,00942131,앤디포스,약식,제브라자산운용,"2,412,350","2,412,350",7.57,7.57,특별관계자 유상증자 납입 및 투자일임고객 전환사채 취득에 따른 합산 신규 연명 보고
20260327001697,2026-03-27,01026616,지구홀딩스,일반,이재웅,"7,986,898","2,691,099",50.13,16.89,"- 보고자 및 공동보유자들의 지구얼라이언스(의결권 공동행사를 위한 규약) 가입- 보고자 이재웅 3,274,478주 - 공동보유자 김진태 1,300,000주- 공동보유자 메노토코리아 주식회사 600,000주- 공동보유자 박상욱 564,921주- 공동보유자 손영대 200,000주- 공동보유자 에스씨지솔루션즈 주식회사 1,000,000주- 공동보유자 윤자영 200,000주- 공동보유자 장병규 600,000주- 공동보유자 장혁 100,099주- 지구얼라이언스 가입자의 지분율은 총 49.2%입니다.

- 특수관계인 김희찬 보유주식 수 변동 (-9,000주)"
20260327001681,2026-03-27,00985686,큐브엔터,일반,강승곤,"8,635,984",0,54.69,0,주식담보대출 연장
20260327001667,2026-03-27,00114552,도화엔지니어링,일반,김영윤,"3,616,380","3,616,380",10.72,10.72,임원사임에 따른 연명보고 해제
20260327001666,2026-03-27,00454399,이상네트웍스,약식,하성일,"1,464,342","17,790",14.89,0.18,장내 매매로 인한 변동
20260327001657,2026-03-27,00115694,DB증권,일반,DB손해보험,"15,327,007","20,000",36.11,0.05,"[변동 보고]
- 특별관계자 추가로 인한 특별관계자 수 및 보유 주식
   수의 변동"
20260327001656,2026-03-27,01806951,폰드그룹,일반,대명화학,"44,342,607",0,76.55,0.0,[변경] 주식담보계약 등의 주요계약 일부변경
20260327001650,2026-03-27,00114552,도화엔지니어링,일반,곽준상,"10,132,656","-3,509,280",30.05,-10.41,"장내매수/매도, 특수관계인 변동에 따른 변경보고 등"
20260327001634,2026-03-27,00164724,현대엘리베이터,일반,현대홀딩스컴퍼니,"8,965,007","294,142",22.93,0.75,"- 보유주식 등에 관한 계약 변경
- 보유주식 수 변동"
20260327001625,2026-03-27,00230814,휴림에이텍,일반,휴림로봇,"25,579,777","-14,981,273",30.12,-19.84,보유 전환사채 매도
20260327001623,2026-03-27,00203290,콜마홀딩스,일반,윤상현,"16,610,226",0,48.43,0,- 특별관계자 주식 담보 계약 변경
20260327001603,2026-03-27,01061558,덕산네오룩스,일반,이수훈,"10,920,018",0,43.98,0,연부연납을 위한 납세담보
20260327001597,2026-03-27,01358463,현대무벡스,일반,현대엘리베이터,"57,658,963","-410,006",51.76,-0.37,- 보유주식수 변동
20260327001592,2026-03-27,01022902,애드바이오텍,약식,에스파시오조합,0,"-1,050,276",0,-5.07,전환사채 조기상환
20260327001564,2026-03-27,00833064,엠플러스,일반,김종성,"3,376,801","-9,703",27.97,-0.08,사외이사 임기 만료 퇴임에 따른 특별관계 해소
20260327001561,2026-03-27,00288495,HC홈센타,일반,에이치씨파트너스,"70,635,830","26,632",55.65,0.03,장내매수로 인한 지분취득 및 주식담보대출 연장
20260327001556,2026-03-27,01326792,비투엔,약식,차AI헬스케어,"5,000,000",0,8.39,0,"- 단순투자목적으로 보유목적 변경
- 특별관계자 해소"
20260327001511,2026-03-27,01326792,비투엔,일반,엑스트윈스1호조합,"18,190,436","-5,000,000",30.54,-8.39,"1. 보고자 및 특별관계자의 주식 양수도계약
변경합의서 체결
2. 특별관계자 일부 해소"
20260327001495,2026-03-27,00879020,유니트론텍,일반,남궁선,"8,940,771",0,41.28,0.49,- 보고자의 주식담보대출 연장
20260327001489,2026-03-27,01245062,코오롱티슈진,일반,코오롱,"11,272,676","118,040",65.99,-1.80,"- 전환사채의 전환청구에 따라 의결권있는 발행주식 총수 증가
- 보고자의 교환사채 계약체결 및 제3자배정 유상증자 신주 취득  
- 특수관계인의 주식등에 관한 주요계약 체결"
20260327001481,2026-03-27,00104856,삼성증권,일반,삼성생명,"26,450,932","4,005",29.62,0.00,특별관계자 및 보유주식수 변동
20260327001480,2026-03-27,00406046,HD현대마린엔진,일반,HD한국조선해양,"11,893,179","-7,270",35.06,-0.02,특별관계자 추가 및 제외
20260327001478,2026-03-27,00117179,디와이,일반,조병호,"11,483,375",160,43.63,0.00,"(재)디와이나눔장학재단 및 디와이공동근로복지기금 출연
특별관계자 추가"
20260327001468,2026-03-27,01059605,디와이파워,일반,디와이,"4,254,758","1,200",38.53,0.01,계열회사의 등기임원 선임에 따른 특별관계자 추가
20260327001467,2026-03-27,00303192,디에이피,일반,대명화학,"10,908,796",0,47.96,0,"주식담보계약 등의 주요 계약 일부 변경
(일부 조기상환)"
20260327001452,2026-03-27,00942131,앤디포스,약식,그린팩토리조합,0,0,0,0,"5회차 전환사채 취득(2,786,485 / 9.14%)
조합원 현물배부 인한 특별관계 해소"
20260327001436,2026-03-27,01325429,지아이에스,약식,오라이언자산운용,"2,493,418","-563,063",5.17,-1.19,장외매도에 따른 변동보고
20260327001420,2026-03-27,01275665,리메드,일반,이근용,"11,162,776","70,000",36.11,0.22,"보고자 및 특별관계자의 주식담보대출 변경 및
특별관계자 변동"
20260327001340,2026-03-27,00216027,바이넥스,일반,더에이블,"3,516,305",0,10.76,0,"특별관계자의 주식 담보 대출 일부 상환으로 인한 
주요계약체결 주식등의 수 및 비율 변경"
20260327001333,2026-03-27,00150165,브이티,일반,정철,"13,714,039",0,39.25,0,주식담보연장 계약
20260327001314,2026-03-27,01187494,덴티스,일반,심기봉,"4,501,575",0,28.47,0,주식담보계약 변경
20260327001302,2026-03-27,00125725,디모아,일반,에스제이홀딩스제1호투자조합,"5,252,388","-296,384",51.52,-1.37,특관자 보유 전환사채(8CB) 조기상환
20260327001277,2026-03-27,00453442,해성에어로보틱스,일반,케이휴머스,"1,599,999","1,599,999",14.33,14.33,양수도계약에 따른 최대주주 지위 확보
20260327001267,2026-03-27,00152385,에이프로젠,일반,지베이스,"295,178,271",0,58.47,0,"특별관계자 보유 전환사채 매매 계약에 따른 변경
보고자의 주식담보대출 계약 변경에 따른 변경"
20260327001266,2026-03-27,01011526,엔켐,일반,오정강,"2,148,643","-2,114,755",9.81,-9.64,"- 장내매도
- 담보제공 계약내용의 변경"
20260327001265,2026-03-27,00122551,백산,약식,브이아이피자산운용,"3,079,064","108,273",15.16,1.01,1% 이상 변동
20260327001256,2026-03-27,01319899,SK바이오사이언스,일반,SK케미칼,"52,351,747","73,483",66.73,0.08,"발행주식총수 변동, 보유주식등의 수 변동, 특별관계자 변동"
20260327001230,2026-03-27,00377610,세아홀딩스,일반,이태성,"3,227,507",0,74.83,0,보고자의 주식담보대출 계약연장 따른 변경보고
20260327001229,2026-03-27,00112059,상상인증권,일반,상상인,"70,451,020","-516,245",65.03,-0.48,특별관계자 주식 장내매도
20260327001218,2026-03-27,01859500,아이엠바이오로직스,약식,신한벤처투자,"1,065,294","1,065,294",7.21,7.21,코스닥 신규 상장 및 보유주식 장내매도에 따른 공시
20260327001203,2026-03-27,00922304,아셈스,일반,장지상,"5,337,892",0,48.44,0,주식담보대출 일부상환 및 계약기간 연장
20260327001188,2026-03-27,00181712,SK,일반,최태원,"18,450,388","-2,959",25.45,0,"보유주식등의 수 변동, 특별관계자 변동,
보유주식등에 관한 계약의 변경"
20260327001184,2026-03-27,01859500,아이엠바이오로직스,약식,에이티넘인베스트,"1,622,190","1,622,190",11.0,11.0,코스닥상장으로 인한 신규보고
20260327001171,2026-03-27,00110884,엠젠솔루션,일반,트렌스젠바이오,"9,622,613",0,18.71,0,[변경]최대주주의 주식담보대출 계약 연장
20260327001162,2026-03-27,00317210,성호전자,일반,서룡전자,"57,403,542",0,64.33,0,주식 질권설정 담보 해지
20260327001096,2026-03-27,00141307,영풍,일반,영풍개발,"10,057,800","-28,070",55.64,2.86,"특별관계자의 보유주식 수 변동, 
보유주식 등의 계약변경"
20260327001032,2026-03-27,01210190,모비릭스,일반,임중수,"5,189,500","343,000",54.04,3.58,"특별관계 추가 및 장내매수, 주식매수선택권 부여"
20260327001018,2026-03-27,00152862,코오롱,일반,이웅열,"7,051,638",0,52.60,0,- 보고자의 주식담보계약 체결
20260327000992,2026-03-27,01859500,아이엠바이오로직스,약식,파트너스9호투자조합,"896,052","896,052",6.06,6.06,코스닥시장 신규 상장
20260327000952,2026-03-27,00761059,펌텍코리아,약식,FILLIMITED,"1,238,760","128,834",9.99,1.04,단순 주식 취득에 의한 변동 보고
20260327000809,2026-03-27,01494154,지니너스,약식,컴퍼니케이,"2,857,959","2,857,959",7.30,7.30,제3자배정 유상증자 신주취득
20260327000789,2026-03-27,00374020,이엘피,일반,이재혁,"2,192,670","36,302",23.51,0.39,특별관계자 추가(등기임원 선임)
20260327000762,2026-03-27,01179617,한국비엔씨,일반,최완규,"13,628,918",0,19.93,0,주식담보대출 계약 일부 연장
20260327000698,2026-03-27,01859500,아이엠바이오로직스,약식,케이비인베스트먼트,"800,798","800,798",5.42,5.42,코스닥 상장으로 인한 신규 보고 및 장내매도
20260327000632,2026-03-27,00838005,서진시스템,일반,전동규,"22,163,947",0,36.14,-0.14,"[변동] 보고자 본인의 전환사채의 주식전환
[변경] 특별관계인의 주식매매계약 체결"
20260327000510,2026-03-27,00132318,성광벤드,약식,J.P.MORGANSECURITIESPLC,"936,999","-483,992",3.53,-1.82,보유비율 변동
20260327000507,2026-03-27,00371485,켐트로닉스,일반,김보균,"4,374,296","430,704",26.08,2.56,주식담보대출 기간 연장 및 콜옵션(RCPS) 행사
20260327000308,2026-03-27,00389110,지어소프트,약식,MiriCapitalManagementLLC,"1,105,000","154,100",7.14,1.00,일반투자목적으로 장내에서 발행회사 주식 매수
20260327000027,2026-03-27,00208444,피에스케이홀딩스,일반,박경수,"14,468,211",-250,67.09,-0.01,특별관계자 추가 및 제외에 따른 변동
20260326001509,2026-03-27,00427483,대웅제약,일반,대웅,"7,106,234","-5,000",61.32,-0.05,"장내매수, 장내매도, 신규보고, 임원퇴임"
20260326001507,2026-03-27,00231372,롯데관광개발,일반,김기병,"40,554,587",0,50.95,0,"특수관계자 환매조건부 주식매매계약 체결
및 담보주식수 변경"
20260326001458,2026-03-26,01221752,지에프씨생명과학,일반,강희철,"1,962,946","20,837",37.01,0.39,- 등기임원 선임에 따른특별관계자 구성 변동 (민진우) 추가에 따른 보고
20260326001429,2026-03-26,00415646,드림텍,일반,임창완,"28,671,176","100,000",41.57,0.13,주식매수선택권 부여에 따른 변동
20260326001426,2026-03-26,00439965,나노신소재,일반,박장우,"2,702,213","-425,418",22.13,-2.63,콜옵션 만료
20260326001415,2026-03-26,01416642,다보링크,일반,테라사이언스,"12,944,060","-84,305",25.37,-0.16,"1. 주식양수도계약 변경합의서 체결
2. 특별관계자 보유주식등의 변동"
20260326001311,2026-03-26,01859500,아이엠바이오로직스,약식,아이엠엠인베스트먼트,"839,456","839,456",5.68,5.68,코스닥 상장에 따른 신규보고 및 장내매도
20260326001306,2026-03-26,00409681,아스트,일반,우리큐기업재무안정사모투자,"33,789,941","-210,059",7.73,-2.26,전환사채 일부에 대한 전환권 행사 및 장내매매
20260326001304,2026-03-26,00270113,멕아이씨에스,일반,김종철,"4,030,347","15,936",25.11,0.099,"등기임원 신규취득 및 주식매수선택권부여취소,
주식담보대출 기간 연장,특별관계자추가(미등기(임원))"
20260326001290,2026-03-26,00129615,상보,일반,김상근,"10,057,352","20,000",16.99,0.04,특별관계자 추가(등기임원 선임)
20260326001269,2026-03-26,00593032,LF,일반,구본걸,"17,043,293","19,500",58.29,0.07,"보유주식수 증가 및 주식담보대출계약 변경보고
(주식담보대출계약 신규 2건)"
20260326001178,2026-03-26,00318316,대아티아이,일반,최진우,"11,401,699","17,344",16.18,0.03,특별관계자 변동
20260326001159,2026-03-26,00139454,애경산업,일반,AK홀딩스,0,"-16,728,047",0.00,-63.34,"- 주식매매계약 거래 종결 및 특별관계자 해소
- 특별관계자 보유주식등에 관한 계약(주식매매계약) 변경"
20260326001101,2026-03-26,01669226,한화리츠,일반,미래에셋자산운용,"43,722,634","2,251,059",24.34,1.25,지분율 변동
20260326001072,2026-03-26,01181515,엘앤씨바이오,일반,이환철,"6,738,428","-20,805",27.12,-0.34,"특별관계자 주식수 변동, 계약내용 변경"
20260326001063,2026-03-26,00365624,아이윈,일반,신규진,"12,434,639","60,000",29.69,0.15,보고자의  주식 장내매수
20260326001027,2026-03-26,00601191,하나기술,일반,오태봉,"2,343,884",0,29.32,0,"주식담보대출 계약 내용 변경
(기존 주식담보대출 일부상환 및 계약기간 연장)"
20260326001025,2026-03-26,00409140,이원컴포텍,약식,상상인저축은행,"6,840,390","2,753,445",14.64,5.34,전환사채 신규인수 및 기보유 전환사채 상환
20260326001017,2026-03-26,01316254,HS효성첨단소재,일반,HS효성,"2,370,585","54,575",52.92,1.22,"특별관계자 보유주식수 변동,
보유주식에 관한 담보계약 변경"
